data,dia_semana,numero_dia_semana,origem,familia_caixa,modelo_caixa,quantidade_caixas,fonte_classificacao,desc_embalagem_original,desc_produto_original
2023-01-11,quarta-feira,2,PH UBAJARA,IFCO,6416,4,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-01-18,quarta-feira,2,PH UBAJARA,IFCO,6416,2,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-01-31,terça-feira,1,PH UBAJARA,IFCO,6416,4,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-02-08,quarta-feira,2,PH UBAJARA,IFCO,6416,3,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-03-08,quarta-feira,2,PH UBAJARA,IFCO,6416,3,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-02-22,quarta-feira,2,PH UBAJARA,IFCO,6416,5,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-03-01,quarta-feira,2,PH UBAJARA,IFCO,6416,4,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-04-12,quarta-feira,2,PH UBAJARA,IFCO,6416,8,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-01-04,quarta-feira,2,PH UBAJARA,IFCO,6416,1,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-01-25,quarta-feira,2,PH UBAJARA,IFCO,6416,3,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-03-15,quarta-feira,2,PH UBAJARA,IFCO,6416,5,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-03-22,quarta-feira,2,PH UBAJARA,IFCO,6416,5,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-04-25,terça-feira,1,TREB. MINAS,IFCO,6416,3,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-04-04,terça-feira,1,PH UBAJARA,IFCO,6416,19,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-04-19,quarta-feira,2,TREB. MINAS,IFCO,6416,5,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-02-15,quarta-feira,2,PH UBAJARA,IFCO,6416,5,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-03-29,quarta-feira,2,PH UBAJARA,IFCO,6416,18,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-08-16,quarta-feira,2,PH UBAJARA,IFCO,6416,2,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-06-13,terça-feira,1,PH UBAJARA,IFCO,6416,5,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-09-05,terça-feira,1,PH UBAJARA,IFCO,6416,4,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-09-05,terça-feira,1,PH UBAJARA,IFCO,6416,68,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-05-03,quarta-feira,2,TREB. MINAS,IFCO,6416,9,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-06-27,terça-feira,1,PH UBAJARA,IFCO,6416,16,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-09-19,terça-feira,1,PH UBAJARA,IFCO,6416,6,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-09-26,terça-feira,1,PH UBAJARA,IFCO,6416,4,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-10-03,terça-feira,1,PH UBAJARA,IFCO,6416,4,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-05-09,terça-feira,1,TREB. MINAS,IFCO,6416,5,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-06-20,terça-feira,1,PH UBAJARA,IFCO,6416,4,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-11-01,quarta-feira,2,PH UBAJARA,IFCO,6416,5,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-08-01,terça-feira,1,PH UBAJARA,IFCO,6416,13,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-05-24,quarta-feira,2,PH UBAJARA,IFCO,6416,4,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-07-11,terça-feira,1,TREB. MINAS,IFCO,6416,14,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-05-30,terça-feira,1,PH UBAJARA,IFCO,6416,14,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-08-05,sábado,5,PH UBAJARA,IFCO,6416,15,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-06-06,terça-feira,1,TREB. MINAS,IFCO,6416,18,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-08-29,terça-feira,1,PH UBAJARA,IFCO,6416,40,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-08-26,sábado,5,PH UBAJARA,IFCO,6416,5,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-09-12,terça-feira,1,PH UBAJARA,IFCO,6416,11,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-07-18,terça-feira,1,PH UBAJARA,IFCO,6416,4,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-07-25,terça-feira,1,PH UBAJARA,IFCO,6416,9,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-08-08,terça-feira,1,PH UBAJARA,IFCO,6416,3,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-10-11,quarta-feira,2,PH UBAJARA,IFCO,6416,3,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-10-23,segunda-feira,0,PH UBAJARA,IFCO,6416,18,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-10-16,segunda-feira,0,PH UBAJARA,IFCO,6416,6,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-11-14,terça-feira,1,PH UBAJARA,IFCO,6416,10,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-08-22,terça-feira,1,PH UBAJARA,IFCO,6416,2,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-08-22,terça-feira,1,PH UBAJARA,IFCO,6416,20,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-05-16,terça-feira,1,PH UBAJARA,IFCO,6416,3,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-07-04,terça-feira,1,PH UBAJARA,IFCO,6416,10,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-12-05,terça-feira,1,PH UBAJARA,IFCO,6416,9,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-11-22,quarta-feira,2,PH UBAJARA,IFCO,6416,14,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-11-29,quarta-feira,2,PH UBAJARA,IFCO,6416,14,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-03-28,terça-feira,1,TREB. MINAS,IFCO,6416,3,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-06-24,sábado,5,TREB. MINAS,IFCO,6416,14,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-09-16,sábado,5,TREB. MINAS,IFCO,6416,22,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-06-20,terça-feira,1,TREB. MINAS,IFCO,6416,36,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-07-05,quarta-feira,2,TREB. MINAS,IFCO,6416,1,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-08-01,terça-feira,1,TREB. MINAS,IFCO,6416,2,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-09-06,quarta-feira,2,TREB. MINAS,IFCO,6416,61,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-06-13,terça-feira,1,TREB. MINAS,IFCO,6416,17,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-07-12,quarta-feira,2,TREB. MINAS,IFCO,6416,17,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-10-21,sábado,5,TREB. MINAS,IFCO,6416,40,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-05-27,sábado,5,TREB. MINAS,IFCO,6416,17,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-09-09,sábado,5,TREB. MINAS,IFCO,6416,4,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-09-04,segunda-feira,0,PH UBAJARA,IFCO,6416,10,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-07-14,sexta-feira,4,TREB. MINAS,IFCO,6416,1,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-07-28,sexta-feira,4,TREB. MINAS,IFCO,6416,1,Desc. Embal.,IFCO BAIXA ST 6416 C/ 30UN,ITALIANO MADURO 400GR [FP]
2023-01-10,terça-feira,1,PH UBAJARA,IFCO,6416,29,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-02-28,terça-feira,1,PH UBAJARA,IFCO,6416,41,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-04-18,terça-feira,1,PH UBAJARA,IFCO,6416,34,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-02-21,terça-feira,1,PH UBAJARA,IFCO,6416,47,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-02-09,quinta-feira,3,PH UBAJARA,IFCO,6416,27,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-04-11,terça-feira,1,PH UBAJARA,IFCO,6416,34,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-03-20,segunda-feira,0,PH UBAJARA,IFCO,6416,26,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-03-11,sábado,5,PH UBAJARA,IFCO,6416,40,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-04-25,terça-feira,1,PH UBAJARA,IFCO,6416,30,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-01-17,terça-feira,1,PH UBAJARA,IFCO,6416,32,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-01-31,terça-feira,1,PH UBAJARA,IFCO,6416,41,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-01-24,terça-feira,1,PH UBAJARA,IFCO,6416,40,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-04-04,terça-feira,1,PH UBAJARA,IFCO,6416,23,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-01-03,terça-feira,1,PH UBAJARA,IFCO,6416,21,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-03-28,terça-feira,1,PH UBAJARA,IFCO,6416,17,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-02-14,terça-feira,1,PH UBAJARA,IFCO,6416,41,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-02-07,terça-feira,1,PH UBAJARA,IFCO,6416,45,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-03-07,terça-feira,1,PH UBAJARA,IFCO,6416,45,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-05-23,terça-feira,1,PH UBAJARA,IFCO,6416,23,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-06-06,terça-feira,1,PH UBAJARA,IFCO,6416,26,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-09-19,terça-feira,1,PH UBAJARA,IFCO,6416,20,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-10-03,terça-feira,1,PH UBAJARA,IFCO,6416,27,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-05-09,terça-feira,1,PH UBAJARA,IFCO,6416,26,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-05-16,terça-feira,1,PH UBAJARA,IFCO,6416,30,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-07-18,terça-feira,1,PH UBAJARA,IFCO,6416,17,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-08-22,terça-feira,1,PH UBAJARA,IFCO,6416,15,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-06-27,terça-feira,1,PH UBAJARA,IFCO,6416,1,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-10-31,terça-feira,1,PH UBAJARA,IFCO,6416,25,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-06-13,terça-feira,1,PH UBAJARA,IFCO,6416,30,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-05-02,terça-feira,1,PH UBAJARA,IFCO,6416,29,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-08-08,terça-feira,1,PH UBAJARA,IFCO,6416,23,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-10-10,terça-feira,1,PH UBAJARA,IFCO,6416,25,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-11-07,terça-feira,1,PH UBAJARA,IFCO,6416,30,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-08-29,terça-feira,1,PH UBAJARA,IFCO,6416,20,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-09-05,terça-feira,1,PH UBAJARA,IFCO,6416,18,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-08-01,terça-feira,1,PH UBAJARA,IFCO,6416,20,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-09-12,terça-feira,1,PH UBAJARA,IFCO,6416,15,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-06-20,terça-feira,1,PH UBAJARA,IFCO,6416,30,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-09-26,terça-feira,1,PH UBAJARA,IFCO,6416,40,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-11-15,quarta-feira,2,PH UBAJARA,IFCO,6416,25,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-07-11,terça-feira,1,PH UBAJARA,IFCO,6416,24,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-08-15,terça-feira,1,PH UBAJARA,IFCO,6416,25,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-07-04,terça-feira,1,PH UBAJARA,IFCO,6416,23,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-07-25,terça-feira,1,PH UBAJARA,IFCO,6416,23,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-10-24,terça-feira,1,PH UBAJARA,IFCO,6416,15,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-10-14,sábado,5,PH UBAJARA,IFCO,6416,27,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-05-30,terça-feira,1,PH UBAJARA,IFCO,6416,22,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-11-21,terça-feira,1,PH UBAJARA,IFCO,6416,28,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-12-18,segunda-feira,0,PH UBAJARA,IFCO,6416,25,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-01-23,terça-feira,1,PH UBAJARA,IFCO,6416,35,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-03-12,terça-feira,1,PH UBAJARA,IFCO,6416,22,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-01-09,terça-feira,1,PH UBAJARA,IFCO,6416,14,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-04-08,segunda-feira,0,PH UBAJARA,IFCO,6416,7,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-12-19,terça-feira,1,PH UBAJARA,IFCO,6416,40,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-01-02,terça-feira,1,PH UBAJARA,IFCO,6416,7,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-05-07,terça-feira,1,PH UBAJARA,IFCO,6416,23,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-04-13,sábado,5,PH UBAJARA,IFCO,6416,33,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-05-13,segunda-feira,0,PH UBAJARA,IFCO,6416,16,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-05-21,terça-feira,1,PH UBAJARA,IFCO,6416,24,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-12-05,terça-feira,1,PH UBAJARA,IFCO,6416,27,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-02-13,terça-feira,1,PH UBAJARA,IFCO,6416,19,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-01-16,terça-feira,1,PH UBAJARA,IFCO,6416,16,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-02-06,terça-feira,1,PH UBAJARA,IFCO,6416,26,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-12-15,sexta-feira,4,PH UBAJARA,IFCO,6416,25,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-04-29,segunda-feira,0,PH UBAJARA,IFCO,6416,33,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-01-30,terça-feira,1,PH UBAJARA,IFCO,6416,21,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-12-26,terça-feira,1,PH UBAJARA,IFCO,6416,30,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-02-20,terça-feira,1,PH UBAJARA,IFCO,6416,19,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-12-12,terça-feira,1,PH UBAJARA,IFCO,6416,30,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-11-28,terça-feira,1,PH UBAJARA,IFCO,6416,25,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-07-15,segunda-feira,0,PH UBAJARA,IFCO,6416,12,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-09-02,segunda-feira,0,PH UBAJARA,IFCO,6416,15,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-08-27,terça-feira,1,PH UBAJARA,IFCO,6416,14,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-09-16,segunda-feira,0,PH UBAJARA,IFCO,6416,11,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-08-10,sábado,5,PH UBAJARA,IFCO,6416,4,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-09-09,segunda-feira,0,PH UBAJARA,IFCO,6416,9,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-06-05,quarta-feira,2,PH UBAJARA,IFCO,6416,30,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-08-16,sexta-feira,4,PH UBAJARA,IFCO,6416,1,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-07-08,segunda-feira,0,PH UBAJARA,IFCO,6416,14,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-10-07,segunda-feira,0,PH UBAJARA,IFCO,6416,11,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-07-29,segunda-feira,0,PH UBAJARA,IFCO,6416,8,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-06-13,quinta-feira,3,PH UBAJARA,IFCO,6416,11,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-08-05,segunda-feira,0,PH UBAJARA,IFCO,6416,9,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-08-02,sexta-feira,4,PH UBAJARA,IFCO,6416,6,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-08-19,segunda-feira,0,PH UBAJARA,IFCO,6416,4,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-05-31,sexta-feira,4,PH UBAJARA,IFCO,6416,36,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-07-22,segunda-feira,0,PH UBAJARA,IFCO,6416,11,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2024-06-24,segunda-feira,0,PH UBAJARA,IFCO,6416,18,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-01-11,quarta-feira,2,PH UBAJARA,IFCO,6416,8,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-01-31,terça-feira,1,PH UBAJARA,IFCO,6416,5,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-01-18,quarta-feira,2,PH UBAJARA,IFCO,6416,10,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
2023-02-08,quarta-feira,2,PH UBAJARA,IFCO,6416,6,Desc. Embal.,IFCO BAIXA ST 6416 C/ 20UN,ITALIANO 600GR [EL] 20UN - GPA
